,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
328,36710,NIFTY29SEP2218900PE,NIFTY,29SEP2022,1890000.000000,50,OPTIDX,NFO,5.000000
329,59352,NIFTY20OCT2218150CE,NIFTY,20OCT2022,1815000.000000,50,OPTIDX,NFO,5.000000
330,71017,NIFTY29SEP2215250CE,NIFTY,29SEP2022,1525000.000000,50,OPTIDX,NFO,5.000000
331,57673,NIFTY27OCT2219850CE,NIFTY,27OCT2022,1985000.000000,50,OPTIDX,NFO,5.000000
332,54051,NIFTY01SEP2216650CE,NIFTY,01SEP2022,1665000.000000,50,OPTIDX,NFO,5.000000
333,52758,NIFTY22SEP2218100CE,NIFTY,22SEP2022,1810000.000000,50,OPTIDX,NFO,5.000000
334,47732,NIFTY15SEP2214950PE,NIFTY,15SEP2022,1495000.000000,50,OPTIDX,NFO,5.000000
335,52396,NIFTY22SEP2215100CE,NIFTY,22SEP2022,1510000.000000,50,OPTIDX,NFO,5.000000
336,71134,NIFTY29SEP2217700PE,NIFTY,29SEP2022,1770000.000000,50,OPTIDX,NFO,5.000000
337,47462,NIFTY06OCT2219400PE,NIFTY,06OCT2022,1940000.000000,50,OPTIDX,NFO,5.000000
338,59419,NIFTY20OCT2219800CE,NIFTY,20OCT2022,1980000.000000,50,OPTIDX,NFO,5.000000
339,57607,NIFTY27OCT2218200CE,NIFTY,27OCT2022,1820000.000000,50,OPTIDX,NFO,5.000000
340,52871,NIFTY13OCT2216850CE,NIFTY,13OCT2022,1685000.000000,50,OPTIDX,NFO,5.000000
341,43186,NIFTY08SEP2215550CE,NIFTY,08SEP2022,1555000.000000,50,OPTIDX,NFO,5.000000
342,61224,NIFTY24NOV2216950CE,NIFTY,24NOV2022,1695000.000000,50,OPTIDX,NFO,5.000000
343,52781,NIFTY13OCT2216300CE,NIFTY,13OCT2022,1630000.000000,50,OPTIDX,NFO,5.000000
344,47729,NIFTY15SEP2214900CE,NIFTY,15SEP2022,1490000.000000,50,OPTIDX,NFO,5.000000
345,71518,NIFTY24JUN2711000PE,NIFTY,24JUN2027,1100000.000000,50,OPTIDX,NFO,5.000000
346,38375,NIFTY26JUN2520000PE,NIFTY,26JUN2025,2000000.000000,50,OPTIDX,NFO,5.000000
347,46886,NIFTY06OCT2215600PE,NIFTY,06OCT2022,1560000.000000,50,OPTIDX,NFO,5.000000
348,49575,NIFTY01SEP2215200CE,NIFTY,01SEP2022,1520000.000000,50,OPTIDX,NFO,5.000000
349,47749,NIFTY15SEP2215350PE,NIFTY,15SEP2022,1535000.000000,50,OPTIDX,NFO,5.000000
350,71049,NIFTY29SEP2215600CE,NIFTY,29SEP2022,1560000.000000,50,OPTIDX,NFO,5.000000
351,49546,NIFTY29DEC2211000CE,NIFTY,29DEC2022,1100000.000000,50,OPTIDX,NFO,5.000000
352,47490,NIFTY06OCT2219600CE,NIFTY,06OCT2022,1960000.000000,50,OPTIDX,NFO,5.000000
353,43054,NIFTY08SEP2214600PE,NIFTY,08SEP2022,1460000.000000,50,OPTIDX,NFO,5.000000
354,47887,NIFTY15SEP2217400CE,NIFTY,15SEP2022,1740000.000000,50,OPTIDX,NFO,5.000000
355,47690,NIFTY15SEP2214350CE,NIFTY,15SEP2022,1435000.000000,50,OPTIDX,NFO,5.000000
356,47365,NIFTY06OCT2218650PE,NIFTY,06OCT2022,1865000.000000,50,OPTIDX,NFO,5.000000
357,52658,NIFTY13OCT2215350PE,NIFTY,13OCT2022,1535000.000000,50,OPTIDX,NFO,5.000000
358,47685,NIFTY15SEP2214200PE,NIFTY,15SEP2022,1420000.000000,50,OPTIDX,NFO,5.000000
359,43591,NIFTY08SEP2218500CE,NIFTY,08SEP2022,1850000.000000,50,OPTIDX,NFO,5.000000
360,49962,NIFTY29DEC2212600PE,NIFTY,29DEC2022,1260000.000000,50,OPTIDX,NFO,5.000000
361,52616,NIFTY13OCT2215100PE,NIFTY,13OCT2022,1510000.000000,50,OPTIDX,NFO,5.000000
362,57480,NIFTY27OCT2215000PE,NIFTY,27OCT2022,1500000.000000,50,OPTIDX,NFO,5.000000
363,59431,NIFTY20OCT2220100CE,NIFTY,20OCT2022,2010000.000000,50,OPTIDX,NFO,5.000000
364,57594,NIFTY27OCT2217850PE,NIFTY,27OCT2022,1785000.000000,50,OPTIDX,NFO,5.000000
365,47683,NIFTY15SEP2214150PE,NIFTY,15SEP2022,1415000.000000,50,OPTIDX,NFO,5.000000
366,71093,NIFTY29SEP2216750CE,NIFTY,29SEP2022,1675000.000000,50,OPTIDX,NFO,5.000000
367,47319,NIFTY06OCT2218500CE,NIFTY,06OCT2022,1850000.000000,50,OPTIDX,NFO,5.000000
368,58621,NIFTY24DEC2512000PE,NIFTY,24DEC2025,1200000.000000,50,OPTIDX,NFO,5.000000
369,46714,NIFTY06OCT2214650CE,NIFTY,06OCT2022,1465000.000000,50,OPTIDX,NFO,5.000000
370,47293,NIFTY06OCT2218200PE,NIFTY,06OCT2022,1820000.000000,50,OPTIDX,NFO,5.000000
371,47904,NIFTY15SEP2217550PE,NIFTY,15SEP2022,1755000.000000,50,OPTIDX,NFO,5.000000
372,61464,NIFTY24NOV2219250PE,NIFTY,24NOV2022,1925000.000000,50,OPTIDX,NFO,5.000000
373,59307,NIFTY20OCT2217000PE,NIFTY,20OCT2022,1700000.000000,50,OPTIDX,NFO,5.000000
374,46784,NIFTY06OCT2215050CE,NIFTY,06OCT2022,1505000.000000,50,OPTIDX,NFO,5.000000
375,59412,NIFTY20OCT2219600PE,NIFTY,20OCT2022,1960000.000000,50,OPTIDX,NFO,5.000000
376,61232,NIFTY24NOV2217100PE,NIFTY,24NOV2022,1710000.000000,50,OPTIDX,NFO,5.000000
377,47392,NIFTY29JUN2315500CE,NIFTY,29JUN2023,1550000.000000,50,OPTIDX,NFO,5.000000
378,49545,NIFTY29DEC2210900PE,NIFTY,29DEC2022,1090000.000000,50,OPTIDX,NFO,5.000000
379,49470,NIFTY29DEC229700PE,NIFTY,29DEC2022,970000.000000,50,OPTIDX,NFO,5.000000
380,47769,NIFTY15SEP2215750CE,NIFTY,15SEP2022,1575000.000000,50,OPTIDX,NFO,5.000000
381,37797,NIFTY24DEC2513000PE,NIFTY,24DEC2025,1300000.000000,50,OPTIDX,NFO,5.000000
382,59367,NIFTY20OCT2218500PE,NIFTY,20OCT2022,1850000.000000,50,OPTIDX,NFO,5.000000
383,53132,NIFTY13OCT2218950CE,NIFTY,13OCT2022,1895000.000000,50,OPTIDX,NFO,5.000000
384,57582,NIFTY27OCT2217550PE,NIFTY,27OCT2022,1755000.000000,50,OPTIDX,NFO,5.000000
385,52571,NIFTY13OCT2214850CE,NIFTY,13OCT2022,1485000.000000,50,OPTIDX,NFO,5.000000
386,60965,NIFTY24NOV2215600PE,NIFTY,24NOV2022,1560000.000000,50,OPTIDX,NFO,5.000000
387,43632,NIFTY08SEP2218700CE,NIFTY,08SEP2022,1870000.000000,50,OPTIDX,NFO,5.000000
388,47010,NIFTY06OCT2216550PE,NIFTY,06OCT2022,1655000.000000,50,OPTIDX,NFO,5.000000
389,59362,NIFTY20OCT2218400CE,NIFTY,20OCT2022,1840000.000000,50,OPTIDX,NFO,5.000000
390,57440,NIFTY27OCT2214000PE,NIFTY,27OCT2022,1400000.000000,50,OPTIDX,NFO,5.000000
391,46976,NIFTY06OCT2216350CE,NIFTY,06OCT2022,1635000.000000,50,OPTIDX,NFO,5.000000
392,37752,NIFTY28DEC2320000CE,NIFTY,28DEC2023,2000000.000000,50,OPTIDX,NFO,5.000000
393,47940,NIFTY15SEP2218100PE,NIFTY,15SEP2022,1810000.000000,50,OPTIDX,NFO,5.000000
394,47871,NIFTY15SEP2217100CE,NIFTY,15SEP2022,1710000.000000,50,OPTIDX,NFO,5.000000
395,57466,NIFTY27OCT2214650PE,NIFTY,27OCT2022,1465000.000000,50,OPTIDX,NFO,5.000000
396,47947,NIFTY15SEP2218250CE,NIFTY,15SEP2022,1825000.000000,50,OPTIDX,NFO,5.000000
397,49123,NIFTY01SEP2217300PE,NIFTY,01SEP2022,1730000.000000,50,OPTIDX,NFO,5.000000
398,47574,NIFTY06OCT2220050PE,NIFTY,06OCT2022,2005000.000000,50,OPTIDX,NFO,5.000000
399,61067,NIFTY24NOV2216050CE,NIFTY,24NOV2022,1605000.000000,50,OPTIDX,NFO,5.000000
400,71090,NIFTY29SEP2216650PE,NIFTY,29SEP2022,1665000.000000,50,OPTIDX,NFO,5.000000
401,52796,NIFTY13OCT2216400PE,NIFTY,13OCT2022,1640000.000000,50,OPTIDX,NFO,5.000000
402,60924,NIFTY24NOV2214900CE,NIFTY,24NOV2022,1490000.000000,50,OPTIDX,NFO,5.000000
403,36707,NIFTY01SEP2219000CE,NIFTY,01SEP2022,1900000.000000,50,OPTIDX,NFO,5.000000
404,59366,NIFTY20OCT2218500CE,NIFTY,20OCT2022,1850000.000000,50,OPTIDX,NFO,5.000000
405,61091,NIFTY24NOV2216250PE,NIFTY,24NOV2022,1625000.000000,50,OPTIDX,NFO,5.000000
406,53178,NIFTY13OCT2219300PE,NIFTY,13OCT2022,1930000.000000,50,OPTIDX,NFO,5.000000
407,57538,NIFTY27OCT2216450PE,NIFTY,27OCT2022,1645000.000000,50,OPTIDX,NFO,5.000000
408,52752,NIFTY22SEP2218050CE,NIFTY,22SEP2022,1805000.000000,50,OPTIDX,NFO,5.000000
409,53184,NIFTY13OCT2219350PE,NIFTY,13OCT2022,1935000.000000,50,OPTIDX,NFO,5.000000
410,59229,NIFTY20OCT2215050PE,NIFTY,20OCT2022,1505000.000000,50,OPTIDX,NFO,5.000000
411,43459,NIFTY08SEP2217600PE,NIFTY,08SEP2022,1760000.000000,50,OPTIDX,NFO,5.000000
412,57463,NIFTY27OCT2214600CE,NIFTY,27OCT2022,1460000.000000,50,OPTIDX,NFO,5.000000
413,52810,NIFTY13OCT2216450PE,NIFTY,13OCT2022,1645000.000000,50,OPTIDX,NFO,5.000000
414,52881,NIFTY22SEP2219000PE,NIFTY,22SEP2022,1900000.000000,50,OPTIDX,NFO,5.000000
415,45857,NIFTY27JUN2417000PE,NIFTY,27JUN2024,1700000.000000,50,OPTIDX,NFO,5.000000
416,49843,NIFTY29DEC2211800PE,NIFTY,29DEC2022,1180000.000000,50,OPTIDX,NFO,5.000000
417,59399,NIFTY20OCT2219300CE,NIFTY,20OCT2022,1930000.000000,50,OPTIDX,NFO,5.000000
418,60953,NIFTY24NOV2215300PE,NIFTY,24NOV2022,1530000.000000,50,OPTIDX,NFO,5.000000
419,48212,NIFTY15SEP2219100PE,NIFTY,15SEP2022,1910000.000000,50,OPTIDX,NFO,5.000000
420,47066,NIFTY06OCT2216800CE,NIFTY,06OCT2022,1680000.000000,50,OPTIDX,NFO,5.000000
421,59286,NIFTY20OCT2216500CE,NIFTY,20OCT2022,1650000.000000,50,OPTIDX,NFO,5.000000
422,46916,NIFTY06OCT2215850PE,NIFTY,06OCT2022,1585000.000000,50,OPTIDX,NFO,5.000000
423,52792,NIFTY22SEP2218400CE,NIFTY,22SEP2022,1840000.000000,50,OPTIDX,NFO,5.000000
424,52507,NIFTY22SEP2216150PE,NIFTY,22SEP2022,1615000.000000,50,OPTIDX,NFO,5.000000
425,71107,NIFTY29SEP2217100PE,NIFTY,29SEP2022,1710000.000000,50,OPTIDX,NFO,5.000000
426,59354,NIFTY20OCT2218200CE,NIFTY,20OCT2022,1820000.000000,50,OPTIDX,NFO,5.000000
427,49316,NIFTY29DEC228700PE,NIFTY,29DEC2022,870000.000000,50,OPTIDX,NFO,5.000000
428,70723,NIFTY01SEP2218300CE,NIFTY,01SEP2022,1830000.000000,50,OPTIDX,NFO,5.000000
429,54044,NIFTY01SEP2216450PE,NIFTY,01SEP2022,1645000.000000,50,OPTIDX,NFO,5.000000
430,59249,NIFTY20OCT2215550PE,NIFTY,20OCT2022,1555000.000000,50,OPTIDX,NFO,5.000000
431,37691,NIFTY29SEP2223000CE,NIFTY,29SEP2022,2300000.000000,50,OPTIDX,NFO,5.000000
432,59380,NIFTY20OCT2218850CE,NIFTY,20OCT2022,1885000.000000,50,OPTIDX,NFO,5.000000
433,71023,NIFTY29SEP2215400CE,NIFTY,29SEP2022,1540000.000000,50,OPTIDX,NFO,5.000000
434,58624,NIFTY25JUN2612000CE,NIFTY,25JUN2026,1200000.000000,50,OPTIDX,NFO,5.000000
435,57555,NIFTY27OCT2216900CE,NIFTY,27OCT2022,1690000.000000,50,OPTIDX,NFO,5.000000
436,47270,NIFTY06OCT2218050CE,NIFTY,06OCT2022,1805000.000000,50,OPTIDX,NFO,5.000000
437,43706,NIFTY08SEP2219150CE,NIFTY,08SEP2022,1915000.000000,50,OPTIDX,NFO,5.000000
438,57658,NIFTY27OCT2219450PE,NIFTY,27OCT2022,1945000.000000,50,OPTIDX,NFO,5.000000
439,47434,NIFTY06OCT2219250CE,NIFTY,06OCT2022,1925000.000000,50,OPTIDX,NFO,5.000000
440,57654,NIFTY27OCT2219350PE,NIFTY,27OCT2022,1935000.000000,50,OPTIDX,NFO,5.000000
441,59341,NIFTY20OCT2217850PE,NIFTY,20OCT2022,1785000.000000,50,OPTIDX,NFO,5.000000
442,71192,NIFTY29SEP2218800PE,NIFTY,29SEP2022,1880000.000000,50,OPTIDX,NFO,5.000000
443,59224,NIFTY20OCT2214950CE,NIFTY,20OCT2022,1495000.000000,50,OPTIDX,NFO,5.000000
444,50922,NIFTY01SEP2219450PE,NIFTY,01SEP2022,1945000.000000,50,OPTIDX,NFO,5.000000
445,71087,NIFTY29SEP2216600CE,NIFTY,29SEP2022,1660000.000000,50,OPTIDX,NFO,5.000000
446,59363,NIFTY20OCT2218400PE,NIFTY,20OCT2022,1840000.000000,50,OPTIDX,NFO,5.000000
447,47738,NIFTY15SEP2215100PE,NIFTY,15SEP2022,1510000.000000,50,OPTIDX,NFO,5.000000
448,47518,NIFTY06OCT2219800CE,NIFTY,06OCT2022,1980000.000000,50,OPTIDX,NFO,5.000000
449,51434,NIFTY29SEP2221000CE,NIFTY,29SEP2022,2100000.000000,50,OPTIDX,NFO,5.000000
450,47678,NIFTY15SEP2214050CE,NIFTY,15SEP2022,1405000.000000,50,OPTIDX,NFO,5.000000
451,49272,NIFTY29DEC228500PE,NIFTY,29DEC2022,850000.000000,50,OPTIDX,NFO,5.000000
452,43685,NIFTY08SEP2218950CE,NIFTY,08SEP2022,1895000.000000,50,OPTIDX,NFO,5.000000
453,61349,NIFTY24NOV2217800CE,NIFTY,24NOV2022,1780000.000000,50,OPTIDX,NFO,5.000000
454,47576,NIFTY06OCT2220100CE,NIFTY,06OCT2022,2010000.000000,50,OPTIDX,NFO,5.000000
455,57674,NIFTY27OCT2219850PE,NIFTY,27OCT2022,1985000.000000,50,OPTIDX,NFO,5.000000
456,59434,NIFTY20OCT2220150PE,NIFTY,20OCT2022,2015000.000000,50,OPTIDX,NFO,5.000000
457,52855,NIFTY13OCT2216750CE,NIFTY,13OCT2022,1675000.000000,50,OPTIDX,NFO,5.000000
458,50180,NIFTY08SEP2219350CE,NIFTY,08SEP2022,1935000.000000,50,OPTIDX,NFO,5.000000
459,49960,NIFTY29DEC2212500PE,NIFTY,29DEC2022,1250000.000000,50,OPTIDX,NFO,5.000000
460,57531,NIFTY27OCT2216300CE,NIFTY,27OCT2022,1630000.000000,50,OPTIDX,NFO,5.000000
461,61075,NIFTY24NOV2216100CE,NIFTY,24NOV2022,1610000.000000,50,OPTIDX,NFO,5.000000
462,43387,NIFTY08SEP2217000PE,NIFTY,08SEP2022,1700000.000000,50,OPTIDX,NFO,5.000000
463,43550,NIFTY08SEP2218400CE,NIFTY,08SEP2022,1840000.000000,50,OPTIDX,NFO,5.000000
464,57514,NIFTY27OCT2215850PE,NIFTY,27OCT2022,1585000.000000,50,OPTIDX,NFO,5.000000
465,57456,NIFTY27OCT2214400PE,NIFTY,27OCT2022,1440000.000000,50,OPTIDX,NFO,5.000000
466,57276,NIFTY30MAR2320000CE,NIFTY,30MAR2023,2000000.000000,50,OPTIDX,NFO,5.000000
467,46833,NIFTY06OCT2215250PE,NIFTY,06OCT2022,1525000.000000,50,OPTIDX,NFO,5.000000
468,50168,NIFTY01SEP2219350CE,NIFTY,01SEP2022,1935000.000000,50,OPTIDX,NFO,5.000000
469,57590,NIFTY27OCT2217750PE,NIFTY,27OCT2022,1775000.000000,50,OPTIDX,NFO,5.000000
470,61179,NIFTY24NOV2216500PE,NIFTY,24NOV2022,1650000.000000,50,OPTIDX,NFO,5.000000
471,61407,NIFTY24NOV2218650CE,NIFTY,24NOV2022,1865000.000000,50,OPTIDX,NFO,5.000000
472,58607,NIFTY28DEC2322000PE,NIFTY,28DEC2023,2200000.000000,50,OPTIDX,NFO,5.000000
473,46999,NIFTY06OCT2216550CE,NIFTY,06OCT2022,1655000.000000,50,OPTIDX,NFO,5.000000
474,48209,NIFTY08SEP2219300CE,NIFTY,08SEP2022,1930000.000000,50,OPTIDX,NFO,5.000000
475,47082,NIFTY06OCT2216950CE,NIFTY,06OCT2022,1695000.000000,50,OPTIDX,NFO,5.000000
476,57486,NIFTY27OCT2215150PE,NIFTY,27OCT2022,1515000.000000,50,OPTIDX,NFO,5.000000
477,46746,NIFTY06OCT2214800PE,NIFTY,06OCT2022,1480000.000000,50,OPTIDX,NFO,5.000000
478,61085,NIFTY24NOV2216200PE,NIFTY,24NOV2022,1620000.000000,50,OPTIDX,NFO,5.000000
479,60208,NIFTY29DEC227500PE,NIFTY,29DEC2022,750000.000000,50,OPTIDX,NFO,5.000000
480,43375,NIFTY08SEP2217000CE,NIFTY,08SEP2022,1700000.000000,50,OPTIDX,NFO,5.000000
481,57499,NIFTY27OCT2215500CE,NIFTY,27OCT2022,1550000.000000,50,OPTIDX,NFO,5.000000
482,39954,NIFTY29DEC2219000CE,NIFTY,29DEC2022,1900000.000000,50,OPTIDX,NFO,5.000000
483,57447,NIFTY27OCT2214200CE,NIFTY,27OCT2022,1420000.000000,50,OPTIDX,NFO,5.000000
484,59418,NIFTY20OCT2219750PE,NIFTY,20OCT2022,1975000.000000,50,OPTIDX,NFO,5.000000
485,43266,NIFTY08SEP2216100CE,NIFTY,08SEP2022,1610000.000000,50,OPTIDX,NFO,5.000000
486,61435,NIFTY24NOV2218900PE,NIFTY,24NOV2022,1890000.000000,50,OPTIDX,NFO,5.000000
487,38246,NIFTY01SEP2217200CE,NIFTY,01SEP2022,1720000.000000,50,OPTIDX,NFO,5.000000
488,61064,NIFTY24NOV2215950PE,NIFTY,24NOV2022,1595000.000000,50,OPTIDX,NFO,5.000000
489,57635,NIFTY27OCT2218900CE,NIFTY,27OCT2022,1890000.000000,50,OPTIDX,NFO,5.000000
490,59428,NIFTY20OCT2220000PE,NIFTY,20OCT2022,2000000.000000,50,OPTIDX,NFO,5.000000
491,40085,NIFTY27JUN2415000PE,NIFTY,27JUN2024,1500000.000000,50,OPTIDX,NFO,5.000000
492,47739,NIFTY15SEP2215150CE,NIFTY,15SEP2022,1515000.000000,50,OPTIDX,NFO,5.000000
493,49589,NIFTY01SEP2215350CE,NIFTY,01SEP2022,1535000.000000,50,OPTIDX,NFO,5.000000
494,59256,NIFTY20OCT2215750CE,NIFTY,20OCT2022,1575000.000000,50,OPTIDX,NFO,5.000000
495,38315,NIFTY26DEC2420000PE,NIFTY,26DEC2024,2000000.000000,50,OPTIDX,NFO,5.000000
496,47708,NIFTY15SEP2214600PE,NIFTY,15SEP2022,1460000.000000,50,OPTIDX,NFO,5.000000
